timestamp,close,foreignNotional,high,homeNotional,lastSize,low,open,symbol,trades,turnover,volume,vwap
2018-04-10 01:07:00,6715.0,6088287,6732.0,905.6385456300001,3000,6714.5,6731.0,XBTUSD,1051,90563854563,6088287,6722.6891
2018-04-10 01:08:00,6723.0,2962153,6724.5,440.86279938999996,300,6715.0,6715.0,XBTUSD,506,44086279939,2962153,6719.0755
2018-04-10 01:09:00,6728.0,1892015,6729.5,281.2940919,50,6722.5,6723.0,XBTUSD,288,28129409190,1892015,6726.3066
2018-04-10 01:10:00,6725.0,784051,6728.5,116.56931372,2000,6725.0,6728.0,XBTUSD,151,11656931372,784051,6726.3066
2018-04-10 01:11:00,6720.0,1836645,6725.5,273.1748696,30,6720.0,6725.0,XBTUSD,288,27317486960,1836645,6723.5931
2018-04-10 01:12:00,6717.0,1891836,6720.0,281.66490921,75,6715.0,6720.0,XBTUSD,390,28166490921,1891836,6716.8189
2018-04-10 01:13:00,6715.0,1620943,6719.0,241.31064766999995,29982,6715.0,6717.0,XBTUSD,297,24131064767,1620943,6717.2701
2018-04-10 01:14:00,6719.5,1659761,6720.0,247.0710073,1000,6715.0,6715.0,XBTUSD,176,24707100730,1659761,6718.1727
2018-04-10 01:15:00,6728.0,2496461,6728.5,371.28496699,898,6719.0,6719.5,XBTUSD,366,37128496699,2496461,6724.0452
2018-04-10 01:16:00,6725.5,682693,6728.5,101.49181530999999,50000,6725.0,6728.0,XBTUSD,160,10149181531,682693,6726.759
2018-04-10 01:17:00,6727.0,1231392,6727.0,183.07681004,375,6725.5,6725.5,XBTUSD,165,18307681004,1231392,6726.3066
2018-04-10 01:18:00,6729.0,556054,6729.5,82.63737025,1700,6726.5,6727.0,XBTUSD,139,8263737025,556054,6729.0223
2018-04-10 01:19:00,6725.0,624552,6729.5,92.82614363,10,6725.0,6729.0,XBTUSD,175,9282614363,624552,6728.5695
2018-04-10 01:20:00,6721.0,766264,6725.0,113.99650456000002,1000,6721.0,6725.0,XBTUSD,171,11399650456,766264,6722.2372
2018-04-10 01:21:00,6721.0,209627,6721.5,31.190043030000002,848,6721.0,6721.0,XBTUSD,81,3119004303,209627,6721.3335
2018-04-10 01:22:00,6720.0,766312,6721.5,114.02337122,1994,6720.0,6721.0,XBTUSD,111,11402337122,766312,6720.8818
2018-04-10 01:23:00,6714.5,735630,6720.5,109.52471088000001,457,6714.5,6720.0,XBTUSD,256,10952471088,735630,6716.8189
2018-04-10 01:24:00,6716.5,821186,6720.0,122.27741564,4675,6714.5,6714.5,XBTUSD,182,12227741564,821186,6715.9167
2018-04-10 01:25:00,6704.5,4794031,6717.0,714.9104270499998,100,6700.0,6716.5,XBTUSD,986,71491042705,4794031,6706.0086
2018-04-10 01:26:00,6708.5,2262024,6708.5,337.27323007000007,20000,6704.5,6704.5,XBTUSD,271,33727323007,2262024,6706.9081
2018-04-10 01:27:00,6713.5,633516,6713.5,94.39970095,100,6708.0,6708.5,XBTUSD,203,9439970095,633516,6711.4094
2018-04-10 01:28:00,6708.5,969926,6713.5,144.51148051,3000,6707.5,6713.5,XBTUSD,210,14451148051,969926,6711.8599
2018-04-10 01:29:00,6714.5,821759,6715.0,122.43980953999998,29,6708.5,6708.5,XBTUSD,183,12243980954,821759,6711.8599
2018-04-10 01:30:00,6719.0,968609,6719.5,144.23287618,255,6714.5,6714.5,XBTUSD,188,14423287618,968609,6715.9167
2018-04-10 01:31:00,6718.0,586925,6719.0,87.36939283,90,6716.0,6719.0,XBTUSD,164,8736939283,586925,6718.1727
2018-04-10 01:32:00,6719.0,949649,6719.5,141.35651712,1,6716.0,6718.0,XBTUSD,173,14135651712,949649,6718.1727
2018-04-10 01:33:00,6719.0,1320647,6724.5,196.45075815,2500,6719.0,6719.0,XBTUSD,258,19645075815,1320647,6722.6891
2018-04-10 01:34:00,6720.5,576417,6720.5,85.78778299999998,2728,6717.5,6719.0,XBTUSD,119,8578778300,576417,6719.5269
2018-04-10 01:35:00,6721.0,559835,6724.0,83.27692412,29609,6720.0,6720.5,XBTUSD,133,8327692412,559835,6722.6891
2018-04-10 01:36:00,6719.5,460436,6723.5,68.51445021999999,500,6719.0,6721.0,XBTUSD,101,6851445022,460436,6720.4301
2018-04-10 01:37:00,6721.0,886573,6721.0,131.95781981,22,6718.0,6719.5,XBTUSD,116,13195781981,886573,6718.624
2018-04-10 01:38:00,6723.0,193805,6723.5,28.83331453,1,6720.5,6721.0,XBTUSD,78,2883331453,193805,6721.7853
2018-04-10 01:39:00,6721.0,403385,6723.5,59.99853422999999,1,6721.0,6723.0,XBTUSD,86,5999853423,403385,6723.5931
2018-04-10 01:40:00,6727.5,1310614,6727.5,194.93244226999997,2000,6721.0,6721.0,XBTUSD,241,19493244227,1310614,6723.5931
2018-04-10 01:41:00,6728.5,845755,6728.5,125.7301347,14500,6726.0,6727.5,XBTUSD,180,12573013470,845755,6726.759
2018-04-10 01:42:00,6732.5,1238779,6732.5,184.06325244000004,900,6728.5,6728.5,XBTUSD,277,18406325244,1238779,6730.3809
2018-04-10 01:43:00,6734.5,1358321,6734.5,201.70612189000005,200,6732.0,6732.5,XBTUSD,182,20170612189,1358321,6734.4602
2018-04-10 01:44:00,6735.0,556829,6735.5,82.68414092000002,100,6734.0,6734.5,XBTUSD,135,8268414092,556829,6734.4602
2018-04-10 01:45:00,6739.5,1075896,6740.0,159.65083066000003,10000,6735.0,6735.0,XBTUSD,295,15965083066,1075896,6739.4528
2018-04-10 01:46:00,6728.0,2886528,6740.0,428.59133046000005,3492,6726.0,6739.5,XBTUSD,398,42859133046,2886528,6735.3674
2018-04-10 01:47:00,6729.0,471131,6729.0,70.02023768000001,1,6727.5,6728.0,XBTUSD,162,7002023768,471131,6728.5695
2018-04-10 01:48:00,6734.0,640555,6734.0,95.17256046999998,1196,6728.5,6729.0,XBTUSD,125,9517256047,640555,6730.834
2018-04-10 01:49:00,6731.0,521938,6734.0,77.51757501,1000,6731.0,6734.0,XBTUSD,115,7751757501,521938,6733.5533
2018-04-10 01:50:00,6731.5,189825,6731.5,28.20212006,6,6731.0,6731.0,XBTUSD,50,2820212006,189825,6731.287
2018-04-10 01:51:00,6729.0,621375,6731.5,92.32821289000002,11000,6729.0,6731.5,XBTUSD,90,9232821289,621375,6730.3809
2018-04-10 01:52:00,6729.0,981988,6729.5,145.92792048,1,6729.0,6729.0,XBTUSD,131,14592792048,981988,6729.4751
2018-04-10 01:53:00,6729.0,477070,6729.5,70.89648346,1,6729.0,6729.0,XBTUSD,93,7089648346,477070,6729.4751
2018-04-10 01:54:00,6727.0,326769,6729.5,48.56310648,9403,6727.0,6729.0,XBTUSD,85,4856310648,326769,6729.0223
2018-04-10 01:55:00,6726.5,890034,6727.0,132.40326367,3000,6720.0,6727.0,XBTUSD,258,13240326367,890034,6722.2372
2018-04-10 01:56:00,6723.5,922963,6727.5,137.21064704,1636,6723.5,6726.5,XBTUSD,152,13721064704,922963,6726.759
2018-04-10 01:57:00,6727.0,497632,6727.0,74.00075982999999,62,6723.5,6723.5,XBTUSD,86,7400075983,497632,6724.9496
2018-04-10 01:58:00,6727.0,127555,6727.0,18.96226029,2000,6726.5,6727.0,XBTUSD,38,1896226029,127555,6727.2116
2018-04-10 01:59:00,6719.0,787551,6727.0,117.15822772000003,1500,6718.5,6727.0,XBTUSD,236,11715822772,787551,6722.2372
2018-04-10 02:00:00,6719.5,805353,6720.5,119.85335085999999,2369,6718.5,6719.0,XBTUSD,182,11985335086,805353,6719.5269
2018-04-10 02:01:00,6719.0,645092,6719.5,96.00552449000001,300,6719.0,6719.5,XBTUSD,137,9600552449,645092,6719.5269
2018-04-10 02:02:00,6723.5,533549,6724.0,79.39548074000001,1,6719.0,6719.0,XBTUSD,149,7939548074,533549,6720.4301
2018-04-10 02:03:00,6730.0,1314632,6730.0,195.42187552,4,6723.5,6723.5,XBTUSD,251,19542187552,1314632,6727.2116
2018-04-10 02:04:00,6729.5,529669,6730.0,78.70479440999999,1,6729.5,6730.0,XBTUSD,107,7870479441,529669,6729.928
2018-04-10 02:05:00,6733.0,692525,6733.0,102.87983227000001,1000,6729.5,6729.5,XBTUSD,183,10287983227,692525,6731.7402
2018-04-10 02:06:00,6733.0,275843,6733.0,40.96911415999999,70,6732.5,6733.0,XBTUSD,88,4096911416,275843,6733.0999
2018-04-10 02:07:00,6733.0,450967,6733.0,66.98193744,10,6732.5,6733.0,XBTUSD,74,6698193744,450967,6733.0999
2018-04-10 02:08:00,6728.0,736426,6733.0,109.39975437000001,500,6728.0,6733.0,XBTUSD,194,10939975437,736426,6731.7402
2018-04-10 02:09:00,6729.5,802587,6730.0,119.28556041,7,6727.5,6728.0,XBTUSD,134,11928556041,802587,6728.5695
2018-04-10 02:10:00,6729.5,117967,6730.0,17.529365549999998,1,6729.5,6729.5,XBTUSD,67,1752936555,117967,6729.928
2018-04-10 02:11:00,6729.0,614764,6730.0,91.35339594999998,1,6729.0,6729.5,XBTUSD,111,9135339595,614764,6729.928
2018-04-10 02:12:00,6729.0,190475,6730.0,28.30504104,6730,6729.0,6729.0,XBTUSD,84,2830504104,190475,6729.4751
2018-04-10 02:13:00,6733.5,621613,6733.5,92.34260581,3455,6729.0,6729.0,XBTUSD,140,9234260581,621613,6731.7402
2018-04-10 02:14:00,6734.5,301871,6734.5,44.82619918,1,6733.0,6733.5,XBTUSD,103,4482619918,301871,6734.4602
2018-04-10 02:15:00,6729.0,616519,6734.5,91.571034,1,6729.0,6734.5,XBTUSD,166,9157103400,616519,6733.0999
2018-04-10 02:16:00,6729.0,251482,6729.5,37.372317439999996,3901,6729.0,6729.0,XBTUSD,80,3737231744,251482,6729.4751
2018-04-10 02:17:00,6729.0,429054,6729.5,63.761352269999996,932,6728.5,6729.0,XBTUSD,92,6376135227,429054,6729.4751
2018-04-10 02:18:00,6728.0,298244,6729.0,44.32563454,1,6728.0,6729.0,XBTUSD,122,4432563454,298244,6728.5695
2018-04-10 02:19:00,6728.0,53700,6728.5,7.98124867,1000,6728.0,6728.0,XBTUSD,37,798124867,53700,6728.5695
2018-04-10 02:20:00,6728.0,123700,6728.5,18.384724820000002,1,6728.0,6728.0,XBTUSD,58,1838472482,123700,6728.5695
2018-04-10 02:21:00,6728.0,206704,6728.5,30.722096460000007,700,6728.0,6728.0,XBTUSD,58,3072209646,206704,6728.5695
2018-04-10 02:22:00,6735.0,731732,6735.0,108.71209083999997,10000,6728.0,6728.0,XBTUSD,178,10871209084,731732,6731.287
2018-04-10 02:23:00,6741.5,1355342,6742.0,201.14897136,94,6734.5,6735.0,XBTUSD,420,20114897136,1355342,6738.0904
2018-04-10 02:24:00,6742.0,1829495,6742.5,271.35348034000003,300,6741.5,6741.5,XBTUSD,211,27135348034,1829495,6742.1791
2018-04-10 02:25:00,6745.0,3068701,6745.0,455.12184171,6210,6742.0,6742.0,XBTUSD,271,45512184171,3068701,6742.6337
2018-04-10 02:26:00,6748.0,2405117,6751.0,356.38879726000005,365,6744.0,6745.0,XBTUSD,499,35638879726,2405117,6749.0045
2018-04-10 02:27:00,6742.0,1301724,6748.0,193.0083011,5000,6742.0,6748.0,XBTUSD,263,19300830110,1301724,6744.4527
2018-04-10 02:28:00,6744.5,1153800,6745.0,171.09443123999998,9999,6742.0,6742.0,XBTUSD,139,17109443124,1153800,6743.9978
2018-04-10 02:29:00,6746.0,999779,6746.0,148.22771488000004,200,6744.5,6744.5,XBTUSD,166,14822771488,999779,6744.9076
2018-04-10 02:30:00,6745.0,781958,6746.0,115.92503224000001,20558,6745.0,6746.0,XBTUSD,145,11592503224,781958,6745.8176
2018-04-10 02:31:00,6742.0,491351,6745.0,72.8618168,60026,6742.0,6745.0,XBTUSD,153,7286181680,491351,6743.9978
2018-04-10 02:32:00,6737.0,760512,6742.0,112.83673379000001,1000,6737.0,6742.0,XBTUSD,228,11283673379,760512,6740.3613
2018-04-10 02:33:00,6735.5,447716,6737.5,66.45864126000001,1831,6735.0,6737.0,XBTUSD,93,6645864126,447716,6737.1825
2018-04-10 02:34:00,6738.0,1169422,6738.0,173.61926365999994,1357,6733.0,6735.5,XBTUSD,204,17361926366,1169422,6735.8211
2018-04-10 02:35:00,6742.5,1167379,6742.5,173.23462834999995,1475,6737.5,6738.0,XBTUSD,190,17323462835,1167379,6738.9986
2018-04-10 02:36:00,6743.0,311861,6743.0,46.24997279,9,6742.0,6742.5,XBTUSD,82,4624997279,311861,6743.0883
2018-04-10 02:37:00,6742.5,615787,6743.0,91.32152374000002,1,6742.5,6743.0,XBTUSD,87,9132152374,615787,6743.0883
2018-04-10 02:38:00,6743.0,359017,6743.5,53.24193442,400,6742.5,6742.5,XBTUSD,83,5324193442,359017,6743.5431
2018-04-10 02:39:00,6743.5,179422,6743.5,26.607635440000003,2700,6743.0,6743.0,XBTUSD,50,2660763544,179422,6743.5431
2018-04-10 02:40:00,6743.0,242590,6743.5,35.97577935,1,6743.0,6743.5,XBTUSD,41,3597577935,242590,6743.5431
2018-04-10 02:41:00,6738.5,2137821,6743.5,317.07823688,1000,6738.0,6743.0,XBTUSD,207,31707823688,2137821,6742.6337
2018-04-10 02:42:00,6737.0,467228,6738.0,69.34816782,70,6737.0,6738.5,XBTUSD,90,6934816782,467228,6737.6364
2018-04-10 02:43:00,6737.0,281293,6737.5,41.75176282,3000,6737.0,6737.0,XBTUSD,53,4175176282,281293,6737.6364
2018-04-10 02:44:00,6743.5,760407,6744.0,112.80620381000003,1,6737.0,6737.0,XBTUSD,203,11280620381,760407,6741.2701
2018-04-10 02:45:00,6745.5,382042,6746.0,56.64021712999999,32840,6743.5,6743.5,XBTUSD,118,5664021713,382042,6745.3626
2018-04-10 02:46:00,6741.5,1315108,6746.0,194.99264,5962,6741.0,6745.5,XBTUSD,151,19499264000,1315108,6744.4527
2018-04-10 02:47:00,6741.5,544599,6742.0,80.78084258,3000,6741.0,6741.5,XBTUSD,84,8078084258,544599,6741.7245
2018-04-10 02:48:00,6741.5,465886,6742.0,69.10413227000001,150,6741.5,6741.5,XBTUSD,57,6910413227,465886,6742.1791
2018-04-10 02:49:00,6740.0,1018190,6742.0,151.05333134,1,6740.0,6741.5,XBTUSD,121,15105333134,1018190,6740.8156
2018-04-10 02:50:00,6736.0,877583,6740.5,130.29077565999998,1147,6734.0,6740.0,XBTUSD,262,13029077566,877583,6735.8211
2018-04-10 02:51:00,6739.5,609777,6740.0,90.47867531,1,6736.5,6736.0,XBTUSD,139,9047867531,609777,6739.907
2018-04-10 02:52:00,6737.5,144935,6739.5,21.509427449999993,1,6737.5,6739.5,XBTUSD,76,2150942745,144935,6738.5445
2018-04-10 02:53:00,6735.0,432985,6738.0,64.27078132999999,1,6735.0,6737.5,XBTUSD,143,6427078133,432985,6737.1825
2018-04-10 02:54:00,6736.0,482681,6736.0,71.66369225,3163,6735.0,6735.0,XBTUSD,110,7166369225,482681,6735.3674
2018-04-10 02:55:00,6736.0,353372,6736.5,52.46094514,1,6735.5,6736.0,XBTUSD,109,5246094514,353372,6736.2748
2018-04-10 02:56:00,6736.0,166332,6736.5,24.692105879999993,1,6736.0,6736.0,XBTUSD,95,2469210588,166332,6736.2748
2018-04-10 02:57:00,6732.5,828994,6736.5,123.10138749,500,6732.5,6736.0,XBTUSD,247,12310138749,828994,6734.4602
2018-04-10 02:58:00,6729.0,1319359,6733.0,196.00244057999996,1,6729.0,6732.5,XBTUSD,350,19600244058,1319359,6731.7402
2018-04-10 02:59:00,6729.0,317939,6729.5,47.24718497999999,1,6729.0,6729.0,XBTUSD,171,4724718498,317939,6729.4751
2018-04-10 03:00:00,6730.0,666449,6730.0,99.03209179999999,1000,6729.0,6729.0,XBTUSD,240,9903209180,666449,6729.928
2018-04-10 03:01:00,6729.0,411528,6730.0,61.15299400000001,1,6729.0,6730.0,XBTUSD,194,6115299400,411528,6729.928
2018-04-10 03:02:00,6733.0,1433813,6735.0,213.04222086999997,100,6729.0,6729.0,XBTUSD,268,21304222087,1433813,6730.3809
2018-04-10 03:03:00,6728.5,2690205,6736.0,399.62508373,1,6727.0,6733.0,XBTUSD,413,39962508373,2690205,6732.1933
2018-04-10 03:04:00,6731.5,545464,6732.5,81.03615258999999,1,6728.5,6728.5,XBTUSD,145,8103615259,545464,6731.287
2018-04-10 03:05:00,6732.5,369874,6733.0,54.93829692999999,1,6731.5,6731.5,XBTUSD,134,5493829693,369874,6732.6466
2018-04-10 03:06:00,6733.0,119668,6733.0,17.773323809999997,5,6732.5,6732.5,XBTUSD,66,1777332381,119668,6733.0999
2018-04-10 03:07:00,6734.5,260012,6735.0,38.61475803,100,6732.5,6733.0,XBTUSD,114,3861475803,260012,6733.5533
2018-04-10 03:08:00,6735.0,67658,6735.0,10.04609119,1000,6734.5,6734.5,XBTUSD,71,1004609119,67658,6734.9138
2018-04-10 03:09:00,6739.5,833338,6740.0,123.66959951999999,1,6734.5,6735.0,XBTUSD,250,12366959952,833338,6738.5445
2018-04-10 03:10:00,6740.0,269376,6740.0,39.969244399999994,8000,6739.5,6739.5,XBTUSD,101,3996924440,269376,6739.907
2018-04-10 03:11:00,6738.5,210714,6740.0,31.267182909999995,1,6738.5,6740.0,XBTUSD,121,3126718291,210714,6739.4528
2018-04-10 03:12:00,6738.5,469579,6739.0,69.68260399000002,1,6738.5,6738.5,XBTUSD,95,6968260399,469579,6738.9986
2018-04-10 03:13:00,6738.5,132285,6739.0,19.630930329999998,1,6738.5,6738.5,XBTUSD,81,1963093033,132285,6738.9986
2018-04-10 03:14:00,6737.0,388651,6739.0,57.687820040000005,3682,6736.0,6738.5,XBTUSD,103,5768782004,388651,6737.1825
2018-04-10 03:15:00,6737.0,83671,6737.5,12.418891019999997,1,6737.0,6737.0,XBTUSD,55,1241889102,83671,6737.6364
2018-04-10 03:16:00,6742.0,1154850,6742.5,171.35226786,10,6737.0,6737.0,XBTUSD,276,17135226786,1154850,6739.907
2018-04-10 03:17:00,6742.0,583357,6744.0,86.50551003999998,20,6742.0,6742.0,XBTUSD,199,8650551004,583357,6743.9978
2018-04-10 03:18:00,6741.5,399383,6742.5,59.23933318999999,1,6741.0,6742.0,XBTUSD,117,5923933319,399383,6742.1791
2018-04-10 03:19:00,6754.5,2942772,6756.5,436.03890752,140,6741.5,6741.5,XBTUSD,762,43603890752,2942772,6749.0045
2018-04-10 03:20:00,6744.0,2005390,6754.5,297.08127347000004,206,6744.0,6754.5,XBTUSD,339,29708127347,2005390,6750.3713
